# perft_suite_960_mid.txt - Chess960 MIDGAME positions where castling is legal.
#
#   ./perft --make all -d 4 -f perft_suite_960_mid.txt
#   ./perft --check --nobulk --make all -d 3 -f perft_suite_960_mid.txt
#
# perft_suite_960.txt holds the 960 START positions, and they are nearly useless for castling:
# it is not even reachable in the four plies that suite runs. These are positions where the back
# rank has opened up, king and rooks are still home, and castling is legal RIGHT NOW - including
# the cases where the rook's castling destination is its own square.
#
# Generated by walking random legal moves with STOCKFISH (not libchess, so the positions do not
# depend on the generator under test), keeping only positions where some legal move is the king
# moving onto one of its own rooks. Counts from Stockfish under UCI_Chess960.
#
# Two batches from different seeds, 900 positions. The first found both defects below; the
# second was generated afterwards, independently, and passed clean - which is the evidence that
# the fixes are complete rather than merely fitted to the cases that exposed them.
#
# Defect 1 (move generation): castling legality tested the king's path against attacks computed
# with the castling ROOK STILL IN PLACE. In Chess960 the rook can have an enemy slider behind it
# on the back rank - white king d1, white rook b1, BLACK QUEEN a1 - so castling queenside vacates
# b1 and the queen then attacks c1. libchess generated d1b1; Stockfish did not. Standard chess
# cannot produce this, because the queenside rook starts on a1 with nothing behind it.
#
# Defect 2 (make/unmake): undo_move() restored the castling rook to its source before clearing
# its destination, and in Chess960 those can be the same square. See perft_suite_960.txt.
nnrk1br1/pp1b2pq/3p3p/2p1pP2/2P1P3/PN3P2/1PRPK2P/1N2BBRQ b gc - 4 9 ;D1 29 ;D2 902 ;D3 26218 ;D4 836108
br1krnqb/2ppp1p1/1p2np2/p6p/5P2/P1N1P2P/1PPP1QP1/BRK1RN1B w EB - 0 7 ;D1 28 ;D2 745 ;D3 21145 ;D4 602084
qrbnr1kb/p1p2p2/3ppnp1/Bp6/2PP1Pp1/P3N3/1P2P2P/QR2KRN1 w FB - 0 12 ;D1 31 ;D2 1051 ;D3 32836 ;D4 1128822
nrbkr1q1/pp1ppp1p/2p4n/6p1/8/1PP5/P1P1PPPP/NR1KRQNB w EBeb - 0 7 ;D1 19 ;D2 419 ;D3 8622 ;D4 215056
q2brkrn/3pppp1/n1p5/pp1b3p/1PPP4/PB2P1P1/4RP1P/QNB2KRN b Gge - 1 8 ;D1 30 ;D2 867 ;D3 27063 ;D4 779457
2rkrbqn/4ppp1/npb5/p1pp1N1p/8/3BP2P/PPPPKPP1/BNR1R2Q b ec - 5 8 ;D1 26 ;D2 900 ;D3 23838 ;D4 825740
qnnbbrkr/pppp1p1p/6p1/8/P3pP2/8/1PPPPRPP/QNNBB1KR w Hhf - 0 4 ;D1 24 ;D2 574 ;D3 15103 ;D4 373514
qrnbbk1r/ppppppp1/8/4n2p/1P6/2PPP3/P4PPP/QRNBBKRN w GBb - 1 5 ;D1 28 ;D2 728 ;D3 20199 ;D4 557571
brnnq1kr/2p1p2p/1p1p1p1b/p5P1/4P1P1/P7/1PPPBP2/BRNNQ1KR b HBhb - 1 7 ;D1 34 ;D2 1145 ;D3 37241 ;D4 1267262
bq1rknrb/pp1p3p/n4pp1/2p1p3/P1P5/6P1/1PQPPP1P/BN1RKNRB b GDgd - 0 7 ;D1 21 ;D2 647 ;D3 14869 ;D4 469058
nrqnkrb1/p1pppp1p/1p6/6p1/1P5P/6P1/PbPPPP1B/NRQNKR1B w FBfb - 0 5 ;D1 30 ;D2 850 ;D3 26253 ;D4 733326
rnbbn1kq/pppppp1p/6r1/6p1/3P4/PP6/2P1PPPP/RNBBNKRQ w GA - 1 4 ;D1 24 ;D2 820 ;D3 20820 ;D4 703343
rb1qknn1/p1ppppp1/bp5r/8/P5Pp/4N2N/1PPPPP1P/RBBQK2R w HAa - 1 8 ;D1 25 ;D2 745 ;D3 19740 ;D4 575481
2rkrbQn/1p2pp2/2pp4/P5pp/N7/5PN1/P1PPP1PP/2RKRBq1 w ECec - 0 10 ;D1 29 ;D2 820 ;D3 25954 ;D4 733615
bqnr1krb/ppppppp1/7p/1n6/8/1NP1P3/PP1P1PPP/BQ1RNKRB w GDgd - 1 4 ;D1 29 ;D2 662 ;D3 20318 ;D4 496472
nrknbqrb/p2p1p1p/2p1p1p1/1p6/7P/4NPB1/PPPPP1P1/NRK2QRB w GBgb - 0 5 ;D1 29 ;D2 924 ;D3 25993 ;D4 840159
nrnkr2q/1ppp1bpp/p2b4/4Np2/P3Q1P1/8/1PPPPP1P/NRK1RBB1 b eb - 2 7 ;D1 39 ;D2 1492 ;D3 52880 ;D4 1988431
2nk1r1b/3qp2p/rp1p1p2/p1N3p1/1P1PP3/1PP2PP1/b2NQ2P/R2K1RBB w FAf - 3 13 ;D1 37 ;D2 1197 ;D3 42399 ;D4 1326519
br1krbqn/1p1ppppp/p1pn4/8/4P3/1N6/PPPP1PPP/BR1KRBQN w EBeb - 2 4 ;D1 29 ;D2 636 ;D3 18783 ;D4 434477
bb1nkn1q/pprp3B/4pp1r/2P3Pp/N6P/2P1P3/P2P2P1/B1R1KNRQ w GC - 3 12 ;D1 32 ;D2 711 ;D3 22246 ;D4 576379
nrk4q/ppp2b1p/1B1p2pP/5p2/3b1p1n/PPPPr3/1R1QP1P1/N1K1RN1B b Eb - 2 12 ;D1 44 ;D2 1122 ;D3 47258 ;D4 1278850
rqbnn1kr/1pppppbp/8/pQ2N3/6p1/2P5/PP1PPPPP/R1BN1BKR b HAha - 3 5 ;D1 25 ;D2 914 ;D3 24463 ;D4 884721
1r1k1r1b/p2pn2p/1nq1ppb1/1p4p1/1PNP2P1/4P3/P1P1NP1P/QR1KBR2 b FBfb - 2 12 ;D1 49 ;D2 1562 ;D3 72793 ;D4 2246373
bnrkqbnr/1pppp1pp/8/5p2/pPPP4/N7/P3PPPP/B1RKQBNR b HChc - 1 4 ;D1 21 ;D2 545 ;D3 13110 ;D4 359216
nqrknbbr/ppp1p2p/5p2/3p2p1/5P2/1P1P4/P1P1P1PP/NQRKNBBR w HChc - 0 4 ;D1 24 ;D2 545 ;D3 13781 ;D4 335670
bbrkn1r1/1ppp2p1/p3p1n1/4N2p/2P2pP1/1B3PN1/PP1PP2P/B1KR1QqR b gc - 3 11 ;D1 33 ;D2 972 ;D3 29692 ;D4 899581
brqb1n1r/1p2kp1p/2Q2np1/p1p1p3/P2PN3/4PN2/1PP2PPP/BR1BK2R w HB - 0 11 ;D1 44 ;D2 1025 ;D3 43749 ;D4 1083155
rk1qn2r/nbpp2pp/p3pp2/P7/1bp3P1/1N2PN1P/1P1PBP2/RK3QBR w HA - 1 13 ;D1 30 ;D2 1025 ;D3 30383 ;D4 1000669
bbrnq1rn/ppppkpp1/8/4p2p/2P5/P3NPP1/1P1PP2P/BBR1QKRN w GC - 1 6 ;D1 33 ;D2 715 ;D3 23352 ;D4 538999
r3brnb/pqpkppp1/1npp3p/8/P4PP1/6BN/RPPPP2P/1QNK1R2 w F - 2 9 ;D1 29 ;D2 721 ;D3 21377 ;D4 561660
q1nrbrk1/ppp2p1p/8/3pp1P1/P2nP3/1P4PB/1bPP1P2/1NNRB1KR w HD - 1 11 ;D1 27 ;D2 942 ;D3 25166 ;D4 883941
qb1rbkrn/1ppp1p2/1n2p1p1/p6p/3PP3/P5P1/QPP1KP1P/1BNRB1RN b gd - 1 6 ;D1 22 ;D2 672 ;D3 15556 ;D4 483477
bbnrnkr1/pppppppq/8/4P2p/1P5N/8/P1PP1PPP/BBNR1KRQ b GDgd - 0 5 ;D1 26 ;D2 658 ;D3 17900 ;D4 481941
bnrkqrnb/1ppppp2/p5p1/7p/8/7N/PPPPPPPP/BNRKQR1B w FCfc - 0 4 ;D1 21 ;D2 481 ;D3 11175 ;D4 268691
nrnbbkrq/p1p2ppp/4p3/1p1p4/4P1P1/3N4/PPPP1P1P/NR1BBKRQ w GBgb - 0 4 ;D1 29 ;D2 806 ;D3 24038 ;D4 686741
b1rkqbnr/1pppppp1/2n5/p6p/P7/3P3N/1PP1PPPP/BNRKQB1R w HChc - 2 4 ;D1 24 ;D2 531 ;D3 13905 ;D4 325222
bqrknr1b/p1ppppp1/1p5p/8/P5n1/4P3/1PPPNPPP/BQRKNR1B b FCfc - 4 5 ;D1 30 ;D2 642 ;D3 20064 ;D4 469011
brknrqnb/3p4/ppp2p1p/4p1p1/4B1P1/6N1/PPPPPPQP/BRK1R1N1 w EBeb - 0 8 ;D1 34 ;D2 856 ;D3 29442 ;D4 778336
n3r1br/1pqp1pkp/NBp1p3/1P4p1/2n1PP2/6PP/P1PP4/NB1QRK1R w HE - 1 11 ;D1 38 ;D2 1359 ;D3 48229 ;D4 1632259
brnb1kr1/ppn3p1/2ppp2p/5p2/BP4P1/2PPPq2/PB3P1P/1RN1KQR1 b gb - 0 12 ;D1 39 ;D2 944 ;D3 36458 ;D4 957616
r2k1qr1/2pnpp1p/pp1p1np1/4bb2/4PP2/3NQ3/PPPP2PP/RNBK2RB w GAga - 2 10 ;D1 33 ;D2 1146 ;D3 37790 ;D4 1336829
nq1rk1br/p1pp1pbp/1p1np1p1/8/6P1/2PQ1P2/PP1PP2P/N1NRKBBR b HDhd - 1 6 ;D1 29 ;D2 983 ;D3 27963 ;D4 967269
b2nrkrq/1p1ppppp/pnp5/8/7P/3P1Pb1/PPP1P3/BBNNRKRQ w GEge - 0 5 ;D1 22 ;D2 579 ;D3 14540 ;D4 383877
nr1krqb1/ppppp2p/1n5b/2Q2p1P/5Pp1/PN6/1PPPP1P1/1RNKR1BB b EBeb - 3 9 ;D1 26 ;D2 903 ;D3 24141 ;D4 828008
r1b1krqn/1pbnpppp/2Q5/p2p4/P7/4PPP1/1PPP3P/RNBBKR1N w FAfa - 1 7 ;D1 37 ;D2 902 ;D3 32078 ;D4 801219
qnrkrb1n/p2ppbp1/2p3Pp/1p3p2/4P2P/8/PPPP1P2/QNRK1RBN b Cec - 2 8 ;D1 24 ;D2 510 ;D3 12361 ;D4 281392
bb1rkrq1/pppp1ppp/3n4/4n3/1P4PP/3N4/P1P1PN2/BBR1KRQ1 b Ffd - 1 9 ;D1 27 ;D2 712 ;D3 19870 ;D4 603460
nnrk2rb/1B1p2pp/p3pp2/2p4b/7P/4PPP1/PP1P4/NNK1BQR1 b gc - 0 10 ;D1 25 ;D2 798 ;D3 20503 ;D4 678736
nrk1q1br/1p1pp1bp/2p2n2/N4pp1/3P4/1PP2NP1/P3PP1P/1R1KQBBR w HB - 1 10 ;D1 27 ;D2 834 ;D3 23304 ;D4 739054
qbbrnkrn/1pp1p1pp/p2p4/5pP1/P6P/5P2/1PPPP1R1/QBBRNK1N b Dgd - 1 6 ;D1 22 ;D2 545 ;D3 12863 ;D4 341274
bb1rkrqn/p1p1ppp1/1n1p4/1p2N2p/2P1P3/8/PP1P1PPP/BB1RKRQN w FDfd - 0 5 ;D1 27 ;D2 756 ;D3 20758 ;D4 590563
brqbk1rn/pppp2pp/6n1/4pp2/1P4P1/2PP4/P3PP1P/BRQBKNRN b GBgb - 0 4 ;D1 27 ;D2 905 ;D3 25402 ;D4 846087
bnq1nkrb/ppp2ppp/3rp3/3p4/P3PP2/8/1PPP2PP/BNQRNKRB w GDg - 1 4 ;D1 21 ;D2 585 ;D3 13512 ;D4 384767
rqbn1kr1/ppp1p3/3b1n2/3p1ppp/PPP4P/3N1P2/3PP1P1/RQB2KRB w GAa - 4 11 ;D1 27 ;D2 931 ;D3 26237 ;D4 896028
q1rknrbb/1pppp1pp/5p2/8/1pn2P2/3P1R2/P1P1P1PP/QNRKN1BB b fc - 1 7 ;D1 36 ;D2 1057 ;D3 38353 ;D4 1155148
bbrkrq1n/ppp1p3/6Bn/3p1pp1/4P3/2P3P1/PP1PRP1P/B1RK1QNN b Cec - 1 6 ;D1 24 ;D2 752 ;D3 19616 ;D4 616207
1rbb1kr1/ppppp1p1/1nN2n1q/5p1p/5P2/P6P/1PPPP1P1/1RBBNKRQ b GBgb - 2 6 ;D1 30 ;D2 736 ;D3 22483 ;D4 562208
bnrkrn1b/pp1ppp1p/2p3q1/8/5Pp1/2P1P3/PP1P2PP/BNRKRNQB b ECec - 1 5 ;D1 37 ;D2 695 ;D3 24909 ;D4 507308
n1rkbbrn/p1pppppp/8/3q4/1p2PP2/6NP/PPPP2P1/NQRKBBR1 w GCgc - 0 5 ;D1 25 ;D2 861 ;D3 21054 ;D4 690043
nqrk1rnb/pp1pp1pp/2p2p2/3Q3b/1PP5/5P2/P2PP1PP/N1RKBRNB b FCfc - 0 6 ;D1 33 ;D2 1318 ;D3 41457 ;D4 1595658
qrbb2kr/1p1ppppp/2p1nnB1/p7/1NP4P/4P3/PP1P1PP1/QRB2NKR b HBhb - 1 8 ;D1 28 ;D2 786 ;D3 21669 ;D4 596385
n2rb1kr/pqp2pbp/1P1p2p1/5Bn1/1P1p4/4PPP1/2P4P/NQRNB1KR w HCh - 0 11 ;D1 33 ;D2 1281 ;D3 40269 ;D4 1549356
br2kr1n/ppq2ppp/2p5/Q1Ppp2n/4PP1P/1P1P4/P3B1P1/BR2KRNN b FBfb - 2 12 ;D1 30 ;D2 1171 ;D3 34805 ;D4 1358278
bnrk1nrb/p1pp1ppp/1p6/4q2P/5p2/2N5/PPPPP1P1/BR1KQNRB b Ggc - 3 5 ;D1 43 ;D2 965 ;D3 38373 ;D4 946672
rknbr1b1/p3pp1q/8/NBpp2pp/P2PPn2/4NP1P/1PP3P1/RK2R1BQ w EAea - 2 12 ;D1 40 ;D2 1124 ;D3 43204 ;D4 1256165
brk1rbqn/p2pppp1/3n4/1pp4p/P3P2P/8/1PPPNPP1/BRKR1BQN b DBb - 1 6 ;D1 28 ;D2 554 ;D3 16306 ;D4 360699
nbrkq1nr/ppp3pp/3p1p2/4p3/b5PP/5P2/PPPPPB2/NBKR1QNR b hc - 4 6 ;D1 33 ;D2 894 ;D3 29381 ;D4 813058
1bnr2kr/pbppppqp/5np1/1p3P2/3PP3/PP6/2P3PP/BBNRNQKR b HDhd - 0 8 ;D1 31 ;D2 903 ;D3 29075 ;D4 901801
1n1rkbqr/2ppp3/1p1n2p1/p4pPp/6Q1/2PPP2B/bP1N1P1P/B1NRK2R w HDhd - 2 10 ;D1 37 ;D2 1350 ;D3 46406 ;D4 1626968
1r1kqrnb/2p1pppp/1n1p4/pp6/2P1b3/3N1PP1/PP1P3P/BR1KQRNB w FBfb - 1 7 ;D1 30 ;D2 1134 ;D3 34335 ;D4 1232054
1nqb1krn/1b2r2p/3ppp2/ppp3p1/1P2N2P/B5P1/P1PPPP2/2QBRRKN b g - 3 11 ;D1 37 ;D2 835 ;D3 31194 ;D4 763520
nr2b1kr/ppb1pp2/5np1/B1pp3p/2Pq2PP/PP1P4/N3PP2/NR1BQ1KR b HBhb - 0 11 ;D1 44 ;D2 1178 ;D3 52327 ;D4 1453726
qnbnrkrb/p2p1ppp/2p1p3/1p6/5P2/N7/PPPPP1PP/QNB1RKRB b GEge - 1 4 ;D1 21 ;D2 399 ;D3 8858 ;D4 191332
nb1rkqbr/pp1p1pp1/1np1p2p/6P1/1P1P4/4P3/P1P2P1P/NBNRKQBR b HDhd - 0 5 ;D1 31 ;D2 841 ;D3 27152 ;D4 775091
1nkrrbnq/pbp1p1p1/1p3p2/P6P/2Pp1P2/7P/1P1PPQ2/BNRKRBN1 w EC - 1 10 ;D1 26 ;D2 772 ;D3 21234 ;D4 639016
nbqrbrkn/pppp1pp1/8/4p2p/3N2P1/8/PPPPPP1P/1BQRBKRN w GD - 0 4 ;D1 26 ;D2 481 ;D3 13061 ;D4 260712
bbrkqnr1/p2p1ppp/1pp1p3/5n2/5P2/3P4/PPPQP1PP/BBRK1NR1 w GCgc - 0 7 ;D1 23 ;D2 711 ;D3 17881 ;D4 546893
nb1rkrbn/p1p1ppp1/8/Pp1B3p/3P4/2P1Q1Nq/1P1KPPPP/N2R1RB1 b fd - 0 9 ;D1 29 ;D2 1148 ;D3 32109 ;D4 1242490
rk2nnrb/ppp1qpp1/3pb3/4P2p/8/4PNN1/PPPB1PP1/RK1Q2RB b GAga - 1 9 ;D1 33 ;D2 972 ;D3 32801 ;D4 1020353
bbnnrkrq/p1p1pppp/8/1p6/3p4/1PNP4/P1P1PPPP/BBN1RRKQ b ge - 1 4 ;D1 26 ;D2 464 ;D3 12276 ;D4 248497
rbbnqkrn/1pp1p1pp/p2p4/5p2/8/2P1P3/PPBP1PPP/R1BNQKRN w GAga - 0 4 ;D1 25 ;D2 775 ;D3 19557 ;D4 611288
nrk1n1b1/1ppp4/5pp1/p1q1p1br/1P6/P2PPB1P/2P2P2/N1KRNQBR b b - 0 9 ;D1 44 ;D2 1041 ;D3 42389 ;D4 1037090
1br1kr1q/p1pp3p/2n1pBpn/1p6/1P2PP2/P2N3N/b1PP2PP/1BR1KR1Q w FCfc - 0 11 ;D1 36 ;D2 1111 ;D3 37403 ;D4 1204257
1nbr1krb/3ppppp/p1p2n2/8/p6P/2PNq1P1/1P1P1PK1/QNBR2RB b gd - 1 9 ;D1 37 ;D2 809 ;D3 27871 ;D4 654816
bbqr1nrn/p1ppkppp/1p6/4p1P1/3P4/8/PPP1PPNP/BBQRK1RN w GD - 1 7 ;D1 28 ;D2 805 ;D3 23907 ;D4 690807
qnnrbkrb/p2p1pp1/1p2p3/2p5/4PP2/PPPN2Pp/3P3P/QN1RBKRB b GDgd - 1 7 ;D1 21 ;D2 464 ;D3 11320 ;D4 258025
bnrbn1kr/p1pp1pp1/1p2p2p/8/P4PP1/q2P3Q/1PP1P2P/BNRBN1KR b HChc - 0 5 ;D1 44 ;D2 1152 ;D3 48590 ;D4 1347811
b1n1r1kr/pppp1p1p/1q6/4p1p1/PP1P1P1b/2N5/1P2P1P1/BBN1RQKR b HEhe - 0 9 ;D1 39 ;D2 1202 ;D3 45183 ;D4 1463584
nb1kbn1r/ppprppq1/3p3p/5Bp1/6P1/2P1P3/PPNP1P1P/2RKBNQR w HC - 4 8 ;D1 29 ;D2 734 ;D3 22083 ;D4 578320
bbrqknrn/2p1ppp1/p2p3p/1p6/5PP1/6NP/PPPPP3/BBRQK1RN w GCgc - 0 5 ;D1 23 ;D2 612 ;D3 15226 ;D4 418495
bbrnqk1n/1p1ppp1p/p1p3r1/4B1p1/1PQ5/4P1N1/P1PP1PPP/1BRN1KR1 w GCc - 4 7 ;D1 49 ;D2 1203 ;D3 54069 ;D4 1353522
1br1kn1r/pbp1p1q1/1P2nppp/1P6/3pPP1P/8/2PP2PQ/1BRNKNR1 b GCc - 0 12 ;D1 31 ;D2 717 ;D3 22717 ;D4 590506
1b3rkr/pnp2pp1/1p1p1n1p/Q1P5/1P2p2N/P1N2b1q/3PPPP1/BB3RKR w HFhf - 2 12 ;D1 38 ;D2 1483 ;D3 52893 ;D4 1991183
brk2rqn/pp1p1ppp/2p2n2/b3p2B/1P1P4/4P3/PKP2PPP/B2RNRQN b fb - 0 6 ;D1 26 ;D2 808 ;D3 21488 ;D4 654140
r2bk1rn/3pp3/ppn2q1p/1bP1QpP1/3P3P/6N1/P1P1P1P1/RNBBK1R1 b GAga - 2 11 ;D1 39 ;D2 1617 ;D3 60852 ;D4 2452381
1rbbkr1q/1pp1pppp/1n5n/3p3P/p3PP2/2PP4/PP4P1/NRBBKRNQ b FBfb - 0 6 ;D1 27 ;D2 836 ;D3 22408 ;D4 700815
nnr2krb/2N2ppp/p7/2P1p3/Pp4bP/2q2P2/1P2PRP1/N1BRQ1KB b g - 0 12 ;D1 37 ;D2 1252 ;D3 44617 ;D4 1523359
qnr1kr1b/1p3bpp/3p4/p1N1pn2/PP3pP1/2pP3P/Q1P1PP1B/1N1RKR1B w FDf - 1 13 ;D1 40 ;D2 1396 ;D3 53627 ;D4 1898896
br1bk1r1/4pn1p/2p1q1n1/1p1P4/p7/1P4PP/PR1PPPR1/B2BKN1N b gb - 0 10 ;D1 42 ;D2 839 ;D3 35444 ;D4 759459
rqnk1b1r/p1pb2p1/4pn2/1p1pQ2p/5p1N/1P1N4/P1PPPPPP/R2KBB1R w HAha - 4 9 ;D1 38 ;D2 1123 ;D3 42188 ;D4 1279325
nqrnkrbb/2p1p1pp/8/pp1p4/2P2pPP/1P2P3/P1NP1P2/NQR1KRBB w FCfc - 0 8 ;D1 26 ;D2 765 ;D3 20987 ;D4 640215
1rqnbkrb/1p1p2p1/1np1p3/p4p1p/2P5/2Q2BP1/PPNPPP1P/NR2BKR1 w GBgb - 0 7 ;D1 40 ;D2 775 ;D3 30713 ;D4 660699
bbrq1rkn/p2pp1pp/1pp2p1n/8/1P6/2P2P1N/P1RPP1PP/BB1QKR1N w F - 0 6 ;D1 25 ;D2 718 ;D3 18143 ;D4 522887
qbbnrkrn/1p1pp1pp/2p5/p4p2/4NPP1/8/PPPPP2P/QBBNRR1K b ge - 1 6 ;D1 27 ;D2 749 ;D3 20796 ;D4 589386
b1rbqnkr/p3pp1p/1pp5/4p1p1/n3P1N1/1P5P/P1PP1PP1/BR1BQ1KR w HBh - 0 9 ;D1 31 ;D2 616 ;D3 19847 ;D4 450836
bnnrk1r1/1p1pbp1p/5q2/2p1p3/pNB1PPp1/N1P3P1/PP1P3P/B2RK1RQ w GDgd - 1 9 ;D1 35 ;D2 1201 ;D3 41103 ;D4 1383071
nr1bn1kr/1b1ppqp1/p1p5/Pp3p1p/8/1PP2PP1/3PPQ1P/NRBBN1KR w HBhb - 1 8 ;D1 28 ;D2 895 ;D3 26407 ;D4 873371
qr1k1bbr/pppp1p1p/5np1/2P5/3Np3/6P1/Pn1PPPNP/QRK2BBR w HB - 0 10 ;D1 26 ;D2 673 ;D3 18188 ;D4 483408
rnbk2rq/2p2p2/pp2pn1b/1P1P2p1/2P4p/3P1QP1/PB3PBP/RN1KN1R1 b GAga - 1 11 ;D1 33 ;D2 1238 ;D3 39962 ;D4 1562823
1brk1n2/1pp1p2r/pnbp2pp/5p2/1P3P1P/2q5/P1PPPQPB/NBRK2R1 w Cc - 5 13 ;D1 26 ;D2 1180 ;D3 29519 ;D4 1241467
qbbrnkr1/1ppp2p1/4p1pp/p7/P7/2P5/1P1PPPPP/1QBRNKRN b GDgd - 1 6 ;D1 18 ;D2 450 ;D3 9362 ;D4 242509
1nqrkr1b/ppp1p2b/3p1p1p/6P1/2PPP3/2N5/Pn3BPP/N1QRKR1B w FDfd - 0 11 ;D1 35 ;D2 1248 ;D3 44046 ;D4 1595205
nnrk1q1b/3p2r1/ppp2p1p/4p1pb/PPP5/2N5/2NPPPP1/2RKBQRB w GCc - 0 10 ;D1 21 ;D2 670 ;D3 14912 ;D4 467273
1brknnbr/qpp4p/6p1/3PB3/pP2p2P/P1QP4/5PP1/1BRKNN1R w HC - 1 13 ;D1 44 ;D2 1107 ;D3 48335 ;D4 1309477
qbrkrnb1/ppp1pp2/6np/2Bp2p1/5PP1/P6P/1PPPP3/QBRKRN1N w ECec - 2 6 ;D1 29 ;D2 627 ;D3 18232 ;D4 422331
bq1r1krb/1p1pp1p1/p2n1n2/2p2p1p/P3P2P/3N4/QPPP1PP1/B2RNKRB w GDgd - 3 7 ;D1 29 ;D2 761 ;D3 22352 ;D4 612076
n1rkbrq1/pppppp1p/n5p1/8/8/2b2P1P/PPPPPRP1/NNRKB1QB w Cfc - 2 4 ;D1 21 ;D2 602 ;D3 12923 ;D4 373030
q1r1br2/1Nkpbpp1/1n2pn2/p6p/PB1p1P2/5NPP/1PP1P3/Q1RK1B1R w HC - 2 12 ;D1 38 ;D2 1151 ;D3 41650 ;D4 1326758
rqbnnkrb/1p2pppp/3p4/p1p3N1/8/1P6/P1PPPPPP/RQBN1KRB w GAga - 0 4 ;D1 29 ;D2 709 ;D3 20972 ;D4 550996
rnq1b1kr/pppp1ppp/2n5/8/1bP1p1PP/2Q5/PP1PPP2/RN1NBBKR b HAha - 0 5 ;D1 29 ;D2 951 ;D3 27642 ;D4 887573
bnrk1rqb/1p1pp1p1/p1p5/4Kp1p/4P2n/4R3/PPPPNPPP/B1R2NQB b c - 1 8 ;D1 28 ;D2 655 ;D3 18868 ;D4 445884
b2b1krn/pr2pp2/1p1n3p/3p2pB/2pPPP2/2PQ2Nq/PP2K1PP/BR2N1R1 b g - 1 10 ;D1 36 ;D2 1105 ;D3 38477 ;D4 1201638
bbrk1rqn/pppp2n1/4pp1p/1P6/8/5P1P/P1PPP1P1/1BRKNRQN w FCfc - 1 6 ;D1 25 ;D2 547 ;D3 14825 ;D4 355047
br1k1nrb/ppqp2pp/2pnp3/5p2/P3PP2/7P/1PPP2PN/BRQKN1RB b GBgb - 2 6 ;D1 26 ;D2 491 ;D3 13481 ;D4 286235
bbnrkrqn/ppp2ppp/3p4/8/P5P1/1N2p1Q1/1PPPPP1P/BB1RKR1N w FDfd - 0 5 ;D1 30 ;D2 580 ;D3 16697 ;D4 356095
brknqbrn/p2pp1p1/5p2/1pp4p/8/1PN1P2P/P1PP1PP1/BRK1QBRN w GBgb - 0 5 ;D1 29 ;D2 864 ;D3 26150 ;D4 787714
bbnqrrk1/pp1p1p1p/1np3N1/6P1/4P3/4R2N/PPPP1P1P/BB1Q1K1R w H - 0 10 ;D1 39 ;D2 1162 ;D3 43858 ;D4 1388353
1bq1r1kr/pbpppppp/1p2n3/2n5/2P3P1/P2PN3/BP2PP1P/B1QNR1KR b HEhe - 0 6 ;D1 35 ;D2 848 ;D3 29756 ;D4 782951
bbrkn1nr/2pp4/8/pp2P1Np/q4pNP/3P1P2/1PPK2P1/1BR1Q2R b hc - 0 14 ;D1 31 ;D2 990 ;D3 30909 ;D4 988643
nrk1brn1/pppqpp1p/3p2p1/8/4P3/1Nb1Q2P/PPPP1PP1/1RK1BRNB b FBfb - 2 5 ;D1 36 ;D2 1122 ;D3 39652 ;D4 1243410
n2bqkbr/2pp1p1p/2rn4/Np2p1p1/3P3P/4P3/PPP1BPPB/1RN1QK1R w HBh - 0 9 ;D1 40 ;D2 1056 ;D3 41613 ;D4 1199943
r1k2b1r/p1p1pp2/1p2n1qp/3p2p1/P2n1P2/2NP2Pb/RPPKP3/3NBBR1 b a - 1 13 ;D1 42 ;D2 898 ;D3 36816 ;D4 861508
1rk4B/p1b2p2/1pbpn2p/P1p3p1/1P1q1P2/7P/2PP1NP1/1RKB2Q1 b Bb - 2 17 ;D1 48 ;D2 1435 ;D3 64703 ;D4 2054642
bbnnrkrq/1p1p1p1p/2p5/p3p1p1/2P1P3/2N2P2/PP1PN1PP/BB2RKRQ b GEge - 1 5 ;D1 28 ;D2 756 ;D3 21501 ;D4 597939
r2kqbr1/pppp4/4ppp1/1P5p/1n6/4K1PP/PP2PP2/RNN1QBBR b a - 3 13 ;D1 31 ;D2 702 ;D3 21611 ;D4 533598
b1rkr1qb/ppp1pp1p/3pn3/4n1p1/1P4P1/5P2/P1PPP2P/BNRKRNQB b ECec - 0 6 ;D1 32 ;D2 975 ;D3 32068 ;D4 991643
nrb1kbrn/2pp1p2/1pq3pp/N6Q/P7/3PPpPP/1PP3B1/1RB1K1RN w GBgb - 0 14 ;D1 34 ;D2 1083 ;D3 34601 ;D4 1121594
nrbk1nrb/2pq1pp1/1p6/pP1pp3/1Q1P4/4B1p1/P1P1PP1P/NR1K1NRB w GBgb - 0 9 ;D1 45 ;D2 1200 ;D3 51535 ;D4 1516709
1brkr1bn/p2pnp1p/8/1ppqp1p1/P3P3/2P2P1P/1P1P1BPN/QBRKR2N w ECec - 1 9 ;D1 35 ;D2 1174 ;D3 37736 ;D4 1277602
b1nrk1r1/1p1p1np1/2p1p2p/p4p2/P2P1PPP/3N4/qBP1PN2/1BR1KQR1 b gd - 5 14 ;D1 31 ;D2 842 ;D3 26255 ;D4 772128
bbrkrq1n/p1ppnpp1/1p5p/4p3/P1P5/1P4PN/3PPP1P/BBRKRQ1N w ECec - 3 7 ;D1 30 ;D2 830 ;D3 25116 ;D4 701132
